Course Code,Course Title,Credits,Status,Year,Materials,Grade,Mode,Attendance
PHY 101,General Physics I,3,C,1,No,C,Online,92.6
PHY 101,General Physics I,3,C,1,No,D,Hybrid,90.2
PHY 101,General Physics I,3,C,1,No,C,Physical,100
PHY 101,General Physics I,3,C,1,No,C,Hybrid,83.8
PHY 101,General Physics I,3,C,1,Yes,B,Physical,76.4
PHY 101,General Physics I,3,C,1,Yes,C,Hybrid,75.3
PHY 101,General Physics I,3,C,1,Yes,C,Physical,97.8
PHY 101,General Physics I,3,C,1,Yes,A,Physical,99.4
PHY 101,General Physics I,3,C,1,Yes,C,Physical,78.4
PHY 101,General Physics I,3,C,1,No,D,Hybrid,100
PHY 101,General Physics I,3,C,1,Yes,C,Physical,72.4
PHY 101,General Physics I,3,C,1,Yes,C,Physical,90.8
PHY 101,General Physics I,3,C,1,Yes,E,Online,76.9
PHY 101,General Physics I,3,C,1,No,A,Physical,85.6
PHY 101,General Physics I,3,C,1,No,C,Physical,98.5
PHY 101,General Physics I,3,C,1,Yes,D,Online,83.9
PHY 101,General Physics I,3,C,1,Yes,C,Physical,69.4
PHY 101,General Physics I,3,C,1,No,B,Physical,100
PHY 101,General Physics I,3,C,1,Yes,A,Hybrid,87.3
PHY 101,General Physics I,3,C,1,No,E,Online,99.2
PHY 101,General Physics I,3,C,1,No,C,Physical,100
PHY 101,General Physics I,3,C,1,Yes,E,Hybrid,76.6
PHY 101,General Physics I,3,C,1,Yes,C,Physical,89.3
PHY 101,General Physics I,3,C,1,No,C,Physical,100
PHY 101,General Physics I,3,C,1,Yes,D,Hybrid,71.8
PHY 101,General Physics I,3,C,1,Yes,C,Physical,76
PHY 101,General Physics I,3,C,1,No,B,Physical,100
PHY 101,General Physics I,3,C,1,No,C,Hybrid,87.6
PHY 101,General Physics I,3,C,1,No,D,Hybrid,100
PHY 101,General Physics I,3,C,1,No,B,Physical,100
PHY 101,General Physics I,3,C,1,Yes,B,Online,91.1
PHY 101,General Physics I,3,C,1,Yes,A,Physical,79.3
PHY 101,General Physics I,3,C,1,No,E,Online,99.5
PHY 101,General Physics I,3,C,1,Yes,A,Online,95.4
PHY 101,General Physics I,3,C,1,Yes,C,Physical,89.4
PHY 101,General Physics I,3,C,1,No,C,Hybrid,83.3
PHY 101,General Physics I,3,C,1,Yes,C,Hybrid,93.9
PHY 101,General Physics I,3,C,1,Yes,C,Physical,78.4
PHY 101,General Physics I,3,C,1,Yes,A,Physical,73.7
PHY 101,General Physics I,3,C,1,Yes,C,Online,81.1
PHY 101,General Physics I,3,C,1,Yes,D,Physical,66.2
PHY 101,General Physics I,3,C,1,Yes,D,Online,71.6
PHY 101,General Physics I,3,C,1,Yes,B,Hybrid,88.9
PHY 101,General Physics I,3,C,1,No,E,Online,71.5
PHY 101,General Physics I,3,C,1,No,C,Hybrid,74.8
PHY 101,General Physics I,3,C,1,Yes,E,Physical,92.4
PHY 101,General Physics I,3,C,1,No,C,Physical,85.8
PHY 101,General Physics I,3,C,1,Yes,C,Online,83.4
PHY 101,General Physics I,3,C,1,Yes,E,Physical,98.1
PHY 101,General Physics I,3,C,1,No,E,Hybrid,100
PHY 101,General Physics I,3,C,1,Yes,C,Hybrid,79.6
PHY 101,General Physics I,3,C,1,No,B,Physical,100
PHY 101,General Physics I,3,C,1,Yes,B,Physical,84.4
PHY 101,General Physics I,3,C,1,No,B,Physical,81.6
PHY 101,General Physics I,3,C,1,Yes,B,Hybrid,81.6
PHY 101,General Physics I,3,C,1,No,B,Hybrid,100
PHY 101,General Physics I,3,C,1,Yes,E,Physical,90.8
PHY 101,General Physics I,3,C,1,No,A,Physical,90.1
PHY 101,General Physics I,3,C,1,Yes,C,Physical,61.4
PHY 101,General Physics I,3,C,1,Yes,B,Physical,80.9
PHY 101,General Physics I,3,C,1,No,B,Online,87.2
PHY 101,General Physics I,3,C,1,Yes,A,Physical,100
PHY 101,General Physics I,3,C,1,No,B,Hybrid,100
PHY 101,General Physics I,3,C,1,No,D,Physical,100
PHY 101,General Physics I,3,C,1,Yes,E,Online,79.2
PHY 101,General Physics I,3,C,1,No,B,Hybrid,100
PHY 101,General Physics I,3,C,1,Yes,C,Physical,71.2
PHY 101,General Physics I,3,C,1,No,C,Physical,88.2
PHY 101,General Physics I,3,C,1,Yes,E,Physical,62.8
PHY 101,General Physics I,3,C,1,Yes,D,Physical,80.6
PHY 101,General Physics I,3,C,1,No,C,Physical,100
PHY 101,General Physics I,3,C,1,No,C,Physical,91.6
PHY 101,General Physics I,3,C,1,Yes,D,Hybrid,89.2
PHY 101,General Physics I,3,C,1,No,A,Physical,96.2
PHY 101,General Physics I,3,C,1,Yes,C,Hybrid,81.9
PHY 101,General Physics I,3,C,1,Yes,E,Online,75.1
PHY 101,General Physics I,3,C,1,Yes,D,Hybrid,92
PHY 101,General Physics I,3,C,1,Yes,C,Physical,100
PHY 101,General Physics I,3,C,1,Yes,C,Physical,85
PHY 101,General Physics I,3,C,1,Yes,B,Physical,97.7
PHY 101,General Physics I,3,C,1,No,C,Physical,99.2
PHY 101,General Physics I,3,C,1,No,C,Online,100
PHY 103,Basic Heat,2,E,1,No,C,Hybrid,86.8
PHY 103,Basic Heat,2,E,1,Yes,D,Online,73
PHY 103,Basic Heat,2,E,1,Yes,E,Online,94.1
PHY 103,Basic Heat,2,E,1,No,B,Physical,75.4
PHY 103,Basic Heat,2,E,1,No,C,Hybrid,88.2
PHY 103,Basic Heat,2,E,1,Yes,C,Online,97.8
PHY 103,Basic Heat,2,E,1,No,C,Hybrid,100
PHY 103,Basic Heat,2,E,1,No,B,Hybrid,95.5
PHY 103,Basic Heat,2,E,1,No,C,Physical,89
PHY 103,Basic Heat,2,E,1,No,E,Physical,84.4
PHY 103,Basic Heat,2,E,1,No,C,Hybrid,96.7
PHY 103,Basic Heat,2,E,1,Yes,E,Physical,65.7
PHY 103,Basic Heat,2,E,1,No,F,Physical,75.7
PHY 103,Basic Heat,2,E,1,No,A,Hybrid,100
PHY 103,Basic Heat,2,E,1,Yes,B,Hybrid,79.4
PHY 103,Basic Heat,2,E,1,Yes,F,Hybrid,63.9
PHY 103,Basic Heat,2,E,1,Yes,F,Physical,85.4
PHY 103,Basic Heat,2,E,1,No,A,Physical,100
PHY 103,Basic Heat,2,E,1,No,A,Physical,90.6
PHY 103,Basic Heat,2,E,1,Yes,B,Physical,76.2
PHY 103,Basic Heat,2,E,1,Yes,F,Physical,81.4
PHY 103,Basic Heat,2,E,1,Yes,B,Physical,96.3
PHY 103,Basic Heat,2,E,1,No,C,Physical,84.4
PHY 103,Basic Heat,2,E,1,No,D,Hybrid,100
PHY 103,Basic Heat,2,E,1,No,A,Hybrid,86.7
PHY 103,Basic Heat,2,E,1,Yes,C,Hybrid,74.2
PHY 103,Basic Heat,2,E,1,Yes,B,Online,74.9
PHY 103,Basic Heat,2,E,1,Yes,E,Online,58.1
PHY 103,Basic Heat,2,E,1,Yes,B,Hybrid,67.3
PHY 103,Basic Heat,2,E,1,No,C,Physical,100
PHY 103,Basic Heat,2,E,1,No,C,Physical,82
PHY 103,Basic Heat,2,E,1,No,B,Online,90.6
PHY 103,Basic Heat,2,E,1,No,A,Physical,91.3
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,83.5
PHY 103,Basic Heat,2,E,1,No,B,Hybrid,100
PHY 103,Basic Heat,2,E,1,No,D,Hybrid,92.6
PHY 103,Basic Heat,2,E,1,No,D,Physical,99.5
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,73.5
PHY 103,Basic Heat,2,E,1,Yes,C,Hybrid,89.6
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,60.7
PHY 103,Basic Heat,2,E,1,No,D,Physical,71.4
PHY 103,Basic Heat,2,E,1,No,C,Hybrid,91.2
PHY 103,Basic Heat,2,E,1,Yes,B,Hybrid,82.6
PHY 103,Basic Heat,2,E,1,No,B,Hybrid,83.6
PHY 103,Basic Heat,2,E,1,No,C,Physical,100
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,100
PHY 103,Basic Heat,2,E,1,Yes,C,Hybrid,78.3
PHY 103,Basic Heat,2,E,1,No,A,Online,84.6
PHY 103,Basic Heat,2,E,1,Yes,D,Hybrid,87.2
PHY 103,Basic Heat,2,E,1,No,B,Online,97
PHY 103,Basic Heat,2,E,1,Yes,B,Hybrid,79.2
PHY 103,Basic Heat,2,E,1,No,C,Physical,95.9
PHY 103,Basic Heat,2,E,1,Yes,B,Online,87.2
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,95.2
PHY 103,Basic Heat,2,E,1,No,B,Physical,100
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,93
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,65.8
PHY 103,Basic Heat,2,E,1,Yes,B,Hybrid,95.7
PHY 103,Basic Heat,2,E,1,No,B,Physical,97.3
PHY 103,Basic Heat,2,E,1,No,E,Physical,75.2
PHY 103,Basic Heat,2,E,1,No,C,Online,100
PHY 103,Basic Heat,2,E,1,Yes,C,Hybrid,80.9
PHY 103,Basic Heat,2,E,1,Yes,A,Online,98.1
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,68.7
PHY 103,Basic Heat,2,E,1,Yes,C,Hybrid,68
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,77
PHY 103,Basic Heat,2,E,1,Yes,D,Physical,62
PHY 103,Basic Heat,2,E,1,Yes,B,Physical,90.1
PHY 103,Basic Heat,2,E,1,No,B,Hybrid,91.4
PHY 103,Basic Heat,2,E,1,Yes,D,Physical,77.1
PHY 103,Basic Heat,2,E,1,Yes,E,Hybrid,56.3
PHY 103,Basic Heat,2,E,1,No,A,Hybrid,75
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,86.7
PHY 103,Basic Heat,2,E,1,No,B,Hybrid,100
PHY 103,Basic Heat,2,E,1,No,A,Physical,99.7
PHY 103,Basic Heat,2,E,1,No,B,Physical,89.9
PHY 103,Basic Heat,2,E,1,Yes,A,Physical,100
PHY 103,Basic Heat,2,E,1,No,D,Hybrid,94.8
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,92.5
PHY 103,Basic Heat,2,E,1,Yes,A,Physical,99.7
PHY 103,Basic Heat,2,E,1,Yes,A,Physical,85.8
PHY 103,Basic Heat,2,E,1,No,D,Physical,89.2
PHY 103,Basic Heat,2,E,1,Yes,B,Online,96.1
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,95.3
PHY 103,Basic Heat,2,E,1,No,B,Physical,84.2
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,54
PHY 103,Basic Heat,2,E,1,Yes,B,Physical,72
PHY 103,Basic Heat,2,E,1,Yes,A,Physical,71.7
PHY 103,Basic Heat,2,E,1,Yes,B,Hybrid,85.3
PHY 103,Basic Heat,2,E,1,Yes,B,Hybrid,87.5
PHY 103,Basic Heat,2,E,1,Yes,C,Physical,75.9
PHY 103,Basic Heat,2,E,1,No,C,Online,71.6
PHY 103,Basic Heat,2,E,1,Yes,B,Hybrid,100
PHY 103,Basic Heat,2,E,1,Yes,A,Hybrid,92.3
PHY 103,Basic Heat,2,E,1,No,C,Physical,66.3
PHY 103,Basic Heat,2,E,1,Yes,C,Online,77.6
PHY 103,Basic Heat,2,E,1,No,F,Online,81.7
PHY 103,Basic Heat,2,E,1,Yes,C,Online,75.5
PHY 103,Basic Heat,2,E,1,Yes,C,Online,79.2
PHY 103,Basic Heat,2,E,1,Yes,C,Hybrid,79.2
PHY 105,Experimental Physics I,2,C,1,Yes,E,Physical,78.5
PHY 105,Experimental Physics I,2,C,1,Yes,D,Physical,98.8
PHY 105,Experimental Physics I,2,C,1,Yes,B,Hybrid,87.3
PHY 105,Experimental Physics I,2,C,1,Yes,B,Hybrid,71.9
PHY 105,Experimental Physics I,2,C,1,Yes,B,Hybrid,73.6
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,84.7
PHY 105,Experimental Physics I,2,C,1,Yes,D,Physical,97.5
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,60.9
PHY 105,Experimental Physics I,2,C,1,Yes,A,Hybrid,100
PHY 105,Experimental Physics I,2,C,1,No,D,Online,100
PHY 105,Experimental Physics I,2,C,1,Yes,D,Physical,72.6
PHY 105,Experimental Physics I,2,C,1,No,B,Physical,100
PHY 105,Experimental Physics I,2,C,1,No,C,Hybrid,87.4
PHY 105,Experimental Physics I,2,C,1,Yes,C,Physical,74.1
PHY 105,Experimental Physics I,2,C,1,No,E,Physical,93.4
PHY 105,Experimental Physics I,2,C,1,No,D,Online,74.4
PHY 105,Experimental Physics I,2,C,1,Yes,C,Physical,72
PHY 105,Experimental Physics I,2,C,1,Yes,C,Online,78.2
PHY 105,Experimental Physics I,2,C,1,No,E,Physical,100
PHY 105,Experimental Physics I,2,C,1,No,C,Hybrid,80.9
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,100
PHY 105,Experimental Physics I,2,C,1,Yes,D,Physical,97.3
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,84.4
PHY 105,Experimental Physics I,2,C,1,Yes,B,Online,87
PHY 105,Experimental Physics I,2,C,1,No,E,Physical,94.2
PHY 105,Experimental Physics I,2,C,1,Yes,D,Online,65.8
PHY 105,Experimental Physics I,2,C,1,Yes,C,Physical,77
PHY 105,Experimental Physics I,2,C,1,No,B,Online,100
PHY 105,Experimental Physics I,2,C,1,Yes,B,Online,61.6
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,94.7
PHY 105,Experimental Physics I,2,C,1,No,B,Physical,76.1
PHY 105,Experimental Physics I,2,C,1,No,D,Online,100
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,87.7
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,66.4
PHY 105,Experimental Physics I,2,C,1,Yes,B,Hybrid,69.9
PHY 105,Experimental Physics I,2,C,1,Yes,F,Online,86.5
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,72.1
PHY 105,Experimental Physics I,2,C,1,Yes,A,Physical,83.1
PHY 105,Experimental Physics I,2,C,1,Yes,A,Online,91.8
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,91.9
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,73.7
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,77.4
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,70.4
PHY 105,Experimental Physics I,2,C,1,Yes,A,Hybrid,74.5
PHY 105,Experimental Physics I,2,C,1,Yes,C,Physical,91.2
PHY 105,Experimental Physics I,2,C,1,No,C,Physical,89.9
PHY 105,Experimental Physics I,2,C,1,Yes,A,Hybrid,91.4
PHY 105,Experimental Physics I,2,C,1,No,A,Physical,100
PHY 105,Experimental Physics I,2,C,1,No,A,Physical,100
PHY 105,Experimental Physics I,2,C,1,Yes,A,Physical,100
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,72.8
PHY 105,Experimental Physics I,2,C,1,Yes,B,Online,95
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,80
PHY 105,Experimental Physics I,2,C,1,No,B,Hybrid,78
PHY 105,Experimental Physics I,2,C,1,Yes,F,Hybrid,98.9
PHY 105,Experimental Physics I,2,C,1,Yes,E,Hybrid,68.9
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,92.8
PHY 105,Experimental Physics I,2,C,1,Yes,B,Online,79.6
PHY 105,Experimental Physics I,2,C,1,No,B,Hybrid,100
PHY 105,Experimental Physics I,2,C,1,Yes,C,Physical,83.3
PHY 105,Experimental Physics I,2,C,1,Yes,A,Physical,77.4
PHY 105,Experimental Physics I,2,C,1,No,C,Physical,95.2
PHY 105,Experimental Physics I,2,C,1,No,C,Physical,99.4
PHY 105,Experimental Physics I,2,C,1,Yes,E,Physical,90.2
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,100
PHY 105,Experimental Physics I,2,C,1,Yes,D,Physical,89.3
PHY 105,Experimental Physics I,2,C,1,Yes,D,Hybrid,82.8
PHY 105,Experimental Physics I,2,C,1,Yes,A,Physical,99
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,92.8
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,81.9
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,100
PHY 105,Experimental Physics I,2,C,1,No,B,Hybrid,77
PHY 105,Experimental Physics I,2,C,1,Yes,C,Online,81.8
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,84.6
PHY 105,Experimental Physics I,2,C,1,Yes,E,Physical,81.4
PHY 105,Experimental Physics I,2,C,1,No,A,Physical,100
PHY 105,Experimental Physics I,2,C,1,Yes,F,Online,65
PHY 105,Experimental Physics I,2,C,1,Yes,B,Physical,85.2
PHY 105,Experimental Physics I,2,C,1,No,D,Physical,100
PHY 105,Experimental Physics I,2,C,1,No,B,Physical,74.5
PHY 105,Experimental Physics I,2,C,1,No,A,Physical,100
PHY 105,Experimental Physics I,2,C,1,Yes,E,Hybrid,69.6
PHY 105,Experimental Physics I,2,C,1,Yes,B,Hybrid,100
PHY 105,Experimental Physics I,2,C,1,No,C,Physical,78.4
PHY 105,Experimental Physics I,2,C,1,No,C,Physical,98.2
PHY 105,Experimental Physics I,2,C,1,Yes,C,Physical,73
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,96.7
PHY 105,Experimental Physics I,2,C,1,Yes,D,Physical,78.3
PHY 105,Experimental Physics I,2,C,1,No,A,Physical,97.9
PHY 105,Experimental Physics I,2,C,1,Yes,C,Physical,89.5
PHY 105,Experimental Physics I,2,C,1,Yes,E,Physical,86.2
PHY 105,Experimental Physics I,2,C,1,Yes,A,Physical,100
PHY 105,Experimental Physics I,2,C,1,Yes,A,Online,80.5
PHY 105,Experimental Physics I,2,C,1,Yes,D,Hybrid,64.5
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,71.9
PHY 105,Experimental Physics I,2,C,1,No,C,Physical,100
PHY 105,Experimental Physics I,2,C,1,Yes,A,Online,75.4
PHY 105,Experimental Physics I,2,C,1,Yes,C,Physical,98
PHY 105,Experimental Physics I,2,C,1,Yes,A,Hybrid,99
PHY 105,Experimental Physics I,2,C,1,Yes,C,Hybrid,73.6
BIO 101,Basic Principles of Biology,3,C,1,Yes,D,Physical,93.9
BIO 101,Basic Principles of Biology,3,C,1,Yes,B,Online,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,93.1
BIO 101,Basic Principles of Biology,3,C,1,Yes,F,Physical,83.8
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,75.1
BIO 101,Basic Principles of Biology,3,C,1,No,D,Hybrid,87.9
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,No,D,Online,90.7
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Hybrid,68.4
BIO 101,Basic Principles of Biology,3,C,1,No,A,Online,100
BIO 101,Basic Principles of Biology,3,C,1,No,B,Hybrid,76.4
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,76.5
BIO 101,Basic Principles of Biology,3,C,1,Yes,D,Hybrid,97.8
BIO 101,Basic Principles of Biology,3,C,1,Yes,B,Online,94.1
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Online,84.9
BIO 101,Basic Principles of Biology,3,C,1,No,D,Physical,75.1
BIO 101,Basic Principles of Biology,3,C,1,No,C,Physical,85.7
BIO 101,Basic Principles of Biology,3,C,1,No,B,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Hybrid,93.8
BIO 101,Basic Principles of Biology,3,C,1,No,B,Hybrid,100
BIO 101,Basic Principles of Biology,3,C,1,No,A,Physical,91.6
BIO 101,Basic Principles of Biology,3,C,1,Yes,F,Online,56
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Hybrid,90.8
BIO 101,Basic Principles of Biology,3,C,1,No,A,Hybrid,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,E,Physical,67.1
BIO 101,Basic Principles of Biology,3,C,1,No,B,Hybrid,99.7
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Online,82.9
BIO 101,Basic Principles of Biology,3,C,1,No,B,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,B,Online,83.9
BIO 101,Basic Principles of Biology,3,C,1,Yes,B,Hybrid,78.5
BIO 101,Basic Principles of Biology,3,C,1,Yes,B,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,No,C,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,No,D,Online,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Online,83.9
BIO 101,Basic Principles of Biology,3,C,1,Yes,E,Online,58.6
BIO 101,Basic Principles of Biology,3,C,1,No,A,Physical,85.8
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,86.6
BIO 101,Basic Principles of Biology,3,C,1,No,C,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,E,Hybrid,93.4
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Physical,89.6
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Hybrid,63.8
BIO 101,Basic Principles of Biology,3,C,1,Yes,E,Online,100
BIO 101,Basic Principles of Biology,3,C,1,No,B,Physical,92.9
BIO 101,Basic Principles of Biology,3,C,1,Yes,E,Physical,79.2
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Online,89.8
BIO 101,Basic Principles of Biology,3,C,1,No,D,Online,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,E,Hybrid,91
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Hybrid,87.4
BIO 101,Basic Principles of Biology,3,C,1,No,C,Online,75.4
BIO 101,Basic Principles of Biology,3,C,1,No,A,Physical,96
BIO 101,Basic Principles of Biology,3,C,1,Yes,E,Hybrid,95.4
BIO 101,Basic Principles of Biology,3,C,1,No,C,Online,96.1
BIO 101,Basic Principles of Biology,3,C,1,No,A,Physical,86.8
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Hybrid,92.3
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Hybrid,95
BIO 101,Basic Principles of Biology,3,C,1,No,A,Physical,88.5
BIO 101,Basic Principles of Biology,3,C,1,No,B,Online,89.7
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,No,C,Hybrid,90.3
BIO 101,Basic Principles of Biology,3,C,1,No,C,Hybrid,87.1
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,87.6
BIO 101,Basic Principles of Biology,3,C,1,Yes,D,Hybrid,73.7
BIO 101,Basic Principles of Biology,3,C,1,Yes,E,Hybrid,84.2
BIO 101,Basic Principles of Biology,3,C,1,No,C,Physical,81
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Hybrid,73.2
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,82.1
BIO 101,Basic Principles of Biology,3,C,1,No,C,Physical,93.1
BIO 101,Basic Principles of Biology,3,C,1,No,C,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Hybrid,85.7
BIO 101,Basic Principles of Biology,3,C,1,No,B,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,E,Physical,69.4
BIO 101,Basic Principles of Biology,3,C,1,No,A,Hybrid,91.3
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,77.3
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Hybrid,93.4
BIO 101,Basic Principles of Biology,3,C,1,No,E,Online,86.4
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Physical,78.8
BIO 101,Basic Principles of Biology,3,C,1,No,B,Hybrid,94.4
BIO 101,Basic Principles of Biology,3,C,1,No,B,Online,94
BIO 101,Basic Principles of Biology,3,C,1,No,B,Physical,84
BIO 101,Basic Principles of Biology,3,C,1,No,C,Hybrid,75
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,82.6
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Hybrid,97.8
BIO 101,Basic Principles of Biology,3,C,1,Yes,B,Hybrid,95.8
BIO 101,Basic Principles of Biology,3,C,1,Yes,D,Physical,91.9
BIO 101,Basic Principles of Biology,3,C,1,No,C,Online,86.9
BIO 101,Basic Principles of Biology,3,C,1,Yes,D,Physical,93.7
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,71
BIO 101,Basic Principles of Biology,3,C,1,Yes,B,Hybrid,69.7
BIO 101,Basic Principles of Biology,3,C,1,No,A,Hybrid,86.1
BIO 101,Basic Principles of Biology,3,C,1,Yes,B,Online,68.9
BIO 101,Basic Principles of Biology,3,C,1,Yes,D,Physical,72.4
BIO 101,Basic Principles of Biology,3,C,1,Yes,F,Physical,73.7
BIO 101,Basic Principles of Biology,3,C,1,No,C,Online,100
BIO 101,Basic Principles of Biology,3,C,1,Yes,A,Physical,90.8
BIO 101,Basic Principles of Biology,3,C,1,No,A,Physical,100
BIO 101,Basic Principles of Biology,3,C,1,No,B,Physical,91.4
BIO 101,Basic Principles of Biology,3,C,1,Yes,C,Physical,95.5
BIO 101,Basic Principles of Biology,3,C,1,No,A,Hybrid,100
BIO 101,Basic Principles of Biology,3,C,1,No,E,Online,62.9
CHM 101,General Chemistry I,4,C,1,No,B,Hybrid,82.9
CHM 101,General Chemistry I,4,C,1,Yes,E,Physical,85.8
CHM 101,General Chemistry I,4,C,1,Yes,D,Hybrid,97.3
CHM 101,General Chemistry I,4,C,1,No,D,Physical,100
CHM 101,General Chemistry I,4,C,1,Yes,C,Hybrid,62.8
CHM 101,General Chemistry I,4,C,1,No,C,Hybrid,87.2
CHM 101,General Chemistry I,4,C,1,No,C,Physical,100
CHM 101,General Chemistry I,4,C,1,No,C,Physical,85.4
CHM 101,General Chemistry I,4,C,1,Yes,C,Hybrid,74.5
CHM 101,General Chemistry I,4,C,1,Yes,F,Hybrid,90
CHM 101,General Chemistry I,4,C,1,No,D,Hybrid,94.5
CHM 101,General Chemistry I,4,C,1,No,D,Hybrid,81.8
CHM 101,General Chemistry I,4,C,1,Yes,E,Physical,80.9
CHM 101,General Chemistry I,4,C,1,No,B,Online,100
CHM 101,General Chemistry I,4,C,1,No,A,Physical,100
CHM 101,General Chemistry I,4,C,1,Yes,C,Hybrid,73.3
CHM 101,General Chemistry I,4,C,1,Yes,C,Physical,97.4
CHM 101,General Chemistry I,4,C,1,Yes,D,Online,69.1
CHM 101,General Chemistry I,4,C,1,Yes,C,Hybrid,75.6
CHM 101,General Chemistry I,4,C,1,Yes,C,Hybrid,85.1
CHM 101,General Chemistry I,4,C,1,No,C,Physical,100
CHM 101,General Chemistry I,4,C,1,Yes,A,Physical,77.2
CHM 101,General Chemistry I,4,C,1,Yes,C,Physical,78.9
CHM 101,General Chemistry I,4,C,1,Yes,D,Online,60.9
CHM 101,General Chemistry I,4,C,1,Yes,B,Hybrid,100
CHM 101,General Chemistry I,4,C,1,No,C,Physical,100
CHM 101,General Chemistry I,4,C,1,Yes,C,Hybrid,84.5
CHM 101,General Chemistry I,4,C,1,Yes,B,Hybrid,77.9
CHM 101,General Chemistry I,4,C,1,No,A,Physical,100
CHM 101,General Chemistry I,4,C,1,Yes,F,Physical,68.3
CHM 101,General Chemistry I,4,C,1,Yes,B,Physical,72
CHM 101,General Chemistry I,4,C,1,Yes,B,Physical,96.2
CHM 101,General Chemistry I,4,C,1,Yes,B,Physical,90.8
CHM 101,General Chemistry I,4,C,1,Yes,C,Hybrid,79.5
CHM 101,General Chemistry I,4,C,1,Yes,C,Physical,95.2
